road,chainage,lrp,lat,lon,type,name,condition,Segment,Truck,Bus,Car,Motorbike,Bicycle,nrLanes,destination
N1,428.578,LRP425a_B,21.11846094,92.19629223,Bridge,AMTULI BOX CULVERT,A,68,0,0,0,0,0,2,LRP433b
N1,428.691,LRP433b,21.1175827,92.1966663,Culvert,Box culvert,road,68,0,0,0,0,0,2,LRP433c
N1,428.818,LRP433c,21.1165,92.1969163,Culvert,Box culvert,road,68,0,0,0,0,0,2,LRP433d
N1,428.869,LRP433d,21.1161389,92.1969997,Culvert,Box culvert,road,68,0,0,0,0,0,2,LRP425b_B
N1,428.89,LRP425b_B,21.11597435,92.19707449,Bridge,TASSI-PARA BAR,A,68,0,0,0,0,0,2,LRP433e
N1,428.908,LRP433e,21.1158333,92.1971386,"SideRoad,Right",Z1133 Road to Shaplapur,road,69,0.001,0.001,0.001,0.001,0.001,2,LRP433f
N1,428.995,LRP433f,21.1151667,92.1975552,Bridge,Bridge start,road,69,0,0,0,0,0,2,LRP433g
N1,429.073,LRP433g,21.1146111,92.1979719,Bridge,Bridge end,road,69,0,0,0,0,0,2,LRP425c_B
N1,429.081,LRP425c_B,21.11455805,92.19802083,Bridge,Tasse Bridge,D,69,0,0,0,0,0,2,LRP434
N1,429.45,LRP434,21.1121111,92.2002778,KmPost,Info.Missing,road,69,0,0,0,0,0,2,LRP425e_B
N1,429.491,LRP425e_B,21.11189301,92.2005928,Bridge,LAMBA-BIL PORA,A,69,0,0,0,0,0,2,LRP434a
N1,429.497,LRP434a,21.1118611,92.2006389,Culvert,Box culvert,road,69,0,0,0,0,0,2,LRP426a_B
N1,429.615,LRP426a_B,21.11081015,92.20209569,Bridge,LAMBABIL MIDDLE PARA,A,69,0,0,0,0,0,2,LRP426b_B
N1,429.719,LRP426b_B,21.10988389,92.20337965,Bridge,LAMBABIL MIDDLE,A,69,0,0,0,0,0,2,LRP434b
N1,429.812,LRP434b,21.1090556,92.2045278,Culvert,Box culvert,road,69,0,0,0,0,0,2,LRP426c_B
N1,429.912,LRP426c_B,21.10877134,92.20483787,Bridge,LAMBA - BIL - (1) BOX CULVERT,A,69,0,0,0,0,0,2,LRP426d_B
N1,430.072,LRP426d_B,21.10831653,92.20533398,Bridge,LAM BA BIL (2) BOX CULVERT,A,69,0,0,0,0,0,2,LRP434c
N1,430.242,LRP434c,21.1078333,92.2058611,Culvert,Box culvert,road,69,0,0,0,0,0,2,LRP426e_B
N1,430.287,LRP426e_B,21.1078333,92.2061073,Bridge,LAMBA BIL (3) BOX CULVERT,A,69,0,0,0,0,0,2,LRP434d
N1,430.44,LRP434d,21.1078333,92.2069444,Culvert,Box culvert,road,69,0,0,0,0,0,2,LRP435
N1,430.51,LRP435,21.1058333,92.20725,KmPost,Km post broken,road,69,0,0,0,0,0,2,LRP435a
N1,430.574,LRP435a,21.1053611,92.2073889,Culvert,Box culvert,road,69,0,0,0,0,0,2,LRP427a_B
N1,430.582,LRP427a_B,21.10529443,92.20739816,Bridge,LAMBA BIL BOX,C,69,0,0,0,0,0,2,LRP435b
N1,430.694,LRP435b,21.1043611,92.2075278,Culvert,Box culvert,road,69,0,0,0,0,0,2,LRP435c
N1,430.901,LRP435c,21.1026389,92.2077778,Culvert,Box culvert,road,69,0,0,0,0,0,2,LRP427b_B
N1,430.978,LRP427b_B,21.10202957,92.20793946,Bridge,Unchi-Prong Bridge,C,69,0,0,0,0,0,2,LRP435d
N1,431.073,LRP435d,21.1012778,92.2081389,Culvert,Box culvert,road,69,0,0,0,0,0,2,LRP427d_B
N1,431.167,LRP427d_B,21.10057741,92.20857805,Bridge,ON SIFAPAING BOX CULVERT,A,69,0,0,0,0,0,2,LRP435e
N1,431.293,LRP435e,21.0996386,92.2091667,Culvert,Box culvert,road,69,0,0,0,0,0,2,LRP427e_B
N1,431.398,LRP427e_B,21.09887103,92.20965792,Bridge,UNCHING OPLONG CULVERT (1),A,69,0,0,0,0,0,2,LRP436
N1,431.578,LRP436,21.0975552,92.2105,KmPost,Info.Missing,road,69,0,0,0,0,0,2,LRP436a
N1,431.606,LRP436a,21.097333,92.2106111,Culvert,Box culvert,road,69,0,0,0,0,0,2,LRP428a_B
N1,431.877,LRP428a_B,21.09503127,92.2114601,Bridge,KUTUB DIA PARA (1) CULVERT,A,69,0,0,0,0,0,2,LRP428b_B
N1,431.946,LRP428b_B,21.09444522,92.21167626,Bridge,KUTUB DIA PARA CULVERT,A,69,0,0,0,0,0,2,LRP436b
N1,432.005,LRP436b,21.0939441,92.2118611,Bridge,Bridge start,road,69,0,0,0,0,0,2,LRP436c
N1,432.041,LRP436c,21.0936663,92.2119444,Bridge,Bridge end,road,69,0,0,0,0,0,2,LRP428c_B
N1,432.19,LRP428c_B,21.09238273,92.21231115,Bridge,KUTUB - DIA PARA (3),A,69,0,0,0,0,0,2,LRP436d
N1,432.199,LRP436d,21.0923052,92.2123333,Culvert,Box culvert,road,69,0,0,0,0,0,2,LRP428d_B
N1,432.411,LRP428d_B,21.09052602,92.21288459,Bridge,KANGOR PARA,A,69,0,0,0,0,0,2,LRP436e
N1,432.434,LRP436e,21.090333,92.2129444,Culvert,Box culvert,road,69,0,0,0,0,0,2,LRP437
N1,432.578,LRP437,21.0891941,92.2135,KmPost,Km post missing,road,69,0,0,0,0,0,2,LRP429a_B
N1,432.62,LRP429a_B,21.08886703,92.21369557,Bridge,KANGOR PARA MOZGID,A,69,0,0,0,0,0,2,LRP429b_B
N1,432.865,LRP429b_B,21.08695915,92.21483637,Bridge,KHAN GIOR PARA (1),A,69,0,0,0,0,0,2,LRP429c_B
N1,432.924,LRP429c_B,21.0864997,92.2151111,Bridge,KHANGOR PRAMARY (2),A,69,0,0,0,0,0,2,LRP437a
N1,432.924,LRP437a,21.0864997,92.2151111,Culvert,Box culvert,road,69,0,0,0,0,0,2,LRP437b
N1,432.992,LRP437b,21.0859441,92.2153889,Culvert,Box culvert,road,69,0,0,0,0,0,2,LRP429d_B
N1,433.178,LRP429d_B,21.0844125,92.21591985,Bridge,KHAN GOR PARA BRIDGE,B,69,0,0,0,0,0,2,LRP437c
N1,433.245,LRP437c,21.0838608,92.2161111,Culvert / Culvert,Box culvert / Box culvert,road,69,0,0,0,0,0,2,LRP429f_B
N1,433.441,LRP429f_B,21.08224195,92.21660122,Bridge,RHANCHOR PARA BOX CULVERT,A,69,0,0,0,0,0,2,LRP438
N1,433.578,LRP438,21.0811104,92.2169438,KmPost,Km post missing,road,69,0,0,0,0,0,2,LRP430a_B
N1,433.665,LRP430a_B,21.08044299,92.21740407,Bridge,KHANCHOR PARA (2),A,69,0,0,0,0,0,2,LRP438a
N1,433.683,LRP438a,21.0803049,92.2174993,Culvert,Box culvert,road,69,0,0,0,0,0,2,LRP430b_B
N1,433.826,LRP430b_B,21.07922435,92.2181233,Bridge,KHANCHOR PARA- BOX CULVERT,A,69,0,0,0,0,0,2,LRP438b
N1,433.944,LRP438b,21.0783327,92.2186382,Culvert,Box culvert,road,69,0,0,0,0,0,2,LRP438c
N1,434.003,LRP438c,21.077916,92.2189993,Culvert,Box culvert,road,69,0,0,0,0,0,2,LRP430c_B
N1,434.124,LRP430c_B,21.07728257,92.21993007,Bridge,NOYA PARA (1) BOX CULVERT,A,69,0,0,0,0,0,2,LRP438d
N1,434.263,LRP438d,21.0765549,92.2209993,Culvert,Box culvert,road,69,0,0,0,0,0,2,LRP430d_B
N1,434.37,LRP430d_B,21.07571716,92.2214354,Bridge,NOYA PARA (1) BRIDGE,C,69,0,0,0,0,0,2,LRP438e
N1,434.522,LRP438e,21.0745271,92.2220549,Culvert,Box culvert,road,69,0,0,0,0,0,2,LRP431a_B
N1,434.573,LRP431a_B,21.07417778,92.22224894,Bridge,NAYAPARA,A,69,0,0,0,0,0,2,LRP439
N1,434.668,LRP439,21.0735271,92.2226104,KmPost,Info.Missing,road,69,0,0,0,0,0,2,LRP439a
N1,434.778,LRP439a,21.0728327,92.2232216,Culvert,Box culvert,road,69,0,0,0,0,0,2,LRP431b_B
N1,434.831,LRP431b_B,21.07249295,92.22351281,Bridge,NOYA PARA,A,69,0,0,0,0,0,2,LRP439b
N1,434.96,LRP439b,21.071666,92.2242216,Culvert,Box culvert,road,69,0,0,0,0,0,2,LRP431c_B
N1,435.013,LRP431c_B,21.07123188,92.22429237,Bridge,GIMON KHALI BRIDGE,B,69,0,0,0,0,0,2,LRP431d_B
N1,435.22,LRP431d_B,21.06953633,92.22456877,Bridge,GIM - MOGARI BRIDGE,C,69,0,0,0,0,0,2,LRP439c
N1,435.272,LRP439c,21.0691104,92.2246382,Culvert,Box culvert,road,69,0,0,0,0,0,2,LRP439d
N1,435.522,LRP439d,21.0668882,92.2246104,Culvert,Box culvert,road,69,0,0,0,0,0,2,LRP440
N1,435.668,LRP440,21.0655833,92.2245549,KmPost,Km post missing,road,69,0,0,0,0,0,2,LRP440a
N1,435.746,LRP440a,21.0650556,92.2245271,Culvert,Box culvert,road,69,0,0,0,0,0,2,LRP432a_B
N1,435.748,LRP432a_B,21.06503985,92.22453455,Bridge,NINA BAZAR BOX CULVERT,A,69,0,0,0,0,0,2,LRP440b
N1,436.007,LRP440b,21.063,92.2254993,Culvert,Box culvert,road,69,0,0,0,0,0,2,LRP440c
N1,436.195,LRP440c,21.0615556,92.2262771,Culvert,Box culvert,road,69,0,0,0,0,0,2,LRP432b_B
N1,436.388,LRP432b_B,21.05987366,92.22638221,Bridge,Noya Bazar(1) Bridge,C,69,0,0,0,0,0,2,LRP440d
N1,436.399,LRP440d,21.0597778,92.2263882,Bridge,Bridge start,road,69,0,0,0,0,0,2,LRP440e
N1,436.414,LRP440e,21.0596667,92.2263882,Bridge,Bridge end,road,69,0,0,0,0,0,2,LRP433a_B
N1,436.6,LRP433a_B,21.05798976,92.22650905,Bridge,NOYA BAZAR CULVERT,C,69,0,0,0,0,0,2,LRP441
N1,436.756,LRP441,21.0565833,92.2266104,KmPost,Info.Missing,road,69,0,0,0,0,0,2,LRP433b_B
N1,436.789,LRP433b_B,21.05629435,92.22664528,Bridge,Naya Bazar(2) Bridge,D,69,0,0,0,0,0,2,LRP441a
N1,436.94,LRP441a,21.0549722,92.2268049,Culvert,Box culvert,road,69,0,0,0,0,0,2,LRP433c_B
N1,437.063,LRP433c_B,21.05428676,92.2274587,Bridge,Naya Bazar(3) Bridge,C,69,0,0,0,0,0,2,LRP433d_B
N1,437.484,LRP433d_B,21.05194066,92.2296965,Bridge,KHARANG KHALI - BOX CUVERT (1),C,69,0,0,0,0,0,2,LRP441b
N1,437.588,LRP441b,21.0513611,92.2302493,Bridge,Bridge start,road,69,0,0,0,0,0,2,LRP441c
N1,437.626,LRP441c,21.0513611,92.2305827,Bridge,Bridge end,road,69,0,0,0,0,0,2,LRP442
N1,437.751,LRP442,21.0513056,92.2317493,KmPost,Teknaf 24 km,road,69,0,0,0,0,0,2,LRP442a
N1,437.815,LRP442a,21.0512778,92.2323327,Culvert,Box culvert,road,69,0,0,0,0,0,2,LRP434a_B
N1,437.961,LRP434a_B,21.05084861,92.23351314,Bridge,KHARANG KHAIL,C,69,0,0,0,0,0,2,LRP442b
N1,438.004,LRP442b,21.0507222,92.2338608,Culvert,Box culvert,road,69,0,0,0,0,0,2,LRP442c
N1,438.332,LRP442c,21.0479441,92.2346386,Culvert,Box culvert,road,69,0,0,0,0,0,2,LRP434b_B
N1,438.506,LRP434b_B,21.04645985,92.23512064,Bridge,MOULIVI BAZAR FISHARI BRIDGE,C,69,0,0,0,0,0,2,LRP442d
N1,438.713,LRP442d,21.0446941,92.2356941,Culvert,Box culvert,road,69,0,0,0,0,0,2,LRP443
N1,438.8,LRP443,21.0439163,92.2359441,KmPost,Teknaf 23 km,road,69,0,0,0,0,0,2,LRP435a_B
N1,439.007,LRP435a_B,21.0422652,92.23675521,Bridge,MOULOVI BAZAR BOX CULVERT (1),C,69,0,0,0,0,0,2,LRP443a
N1,439.197,LRP443a,21.0407497,92.2374997,Culvert,Box culvert,road,69,0,0,0,0,0,2,LRP435b_B
N1,439.235,LRP435b_B,21.04044085,92.23765412,Bridge,MOULOVI BAZAR BOX CULVERT,C,69,0,0,0,0,0,2,LRP435c_B
N1,439.579,LRP435c_B,21.03764496,92.23905203,Bridge,ALI AXBAR PARA BOX CULVERT,A,69,0,0,0,0,0,2,LRP443b
N1,439.737,LRP443b,21.0363608,92.2396941,Bridge,Bridge start,road,69,0,0,0,0,0,2,LRP443c
N1,439.778,LRP443c,21.0360552,92.2398608,Bridge,Bridge end,road,69,0,0,0,0,0,2,LRP436a_B
N1,440.028,LRP436a_B,21.03403085,92.24070637,Bridge,Nila-Hoab Rabg Bridge,C,69,0,0,0,0,0,2,LRP444
N1,440.049,LRP444,21.0338608,92.2407774,KmPost,Teknaf 21 km,road,69,0,0,0,0,0,2,LRP444a
N1,440.252,LRP444a,21.0321104,92.241083,Culvert,Box culvert,road,69,0,0,0,0,0,2,LRP444b
N1,440.485,LRP444b,21.0300549,92.2413608,Culvert,Box culvert,road,69,0,0,0,0,0,2,LRP437a_B
N1,440.724,LRP437a_B,21.02795447,92.24158582,Bridge,NILLA BOX CULVERT (1),A,69,0,0,0,0,0,2,LRP444c
N1,440.839,LRP444c,21.0269438,92.2416941,Culvert,Box culvert,road,69,0,0,0,0,0,2,LRP437b_B
N1,440.977,LRP437b_B,21.02565987,92.24180417,Bridge,NILA. BARAR BOX CULVERT,A,69,0,0,0,0,0,2,LRP445
N1,441.048,LRP445,21.0249993,92.2418608,KmPost,Km post missing,road,69,0,0,0,0,0,2,LRP445a
N1,441.292,LRP445a,21.0228882,92.2420274,Bridge,Bridge start,road,69,0,0,0,0,0,2,LRP445b
N1,441.327,LRP445b,21.0226104,92.2420552,Bridge,Bridge end,road,69,0,0,0,0,0,2,LRP438a_B
N1,441.666,LRP438a_B,21.01980875,92.24281403,Bridge,NILA - DORGA- PARA-(1) BOX,A,69,0,0,0,0,0,2,LRP446
N1,441.811,LRP446,21.0186104,92.2431386,KmPost,Infor.missing,road,69,0,0,0,0,0,2,LRP438b_B
N1,441.974,LRP438b_B,21.01734176,92.24383848,Bridge,NILA DOGA PARA BOX CULVERT,A,69,0,0,0,0,0,2,LRP446a
N1,442.018,LRP446a,21.0169993,92.2440274,Culvert,Box culvert,road,69,0,0,0,0,0,2,LRP438c_B
N1,442.161,LRP438c_B,21.01592903,92.2447567,Bridge,NAT MURA PARA BOX CULVERT,A,69,0,0,0,0,0,2,LRP446b
N1,442.274,LRP446b,21.0150833,92.245333,Culvert,Box culvert,road,69,0,0,0,0,0,2,LRP447
N1,442.881,LRP447,21.0107222,92.2487219,KmPost,Teknaf 20 km,road,69,0,0,0,0,0,2,LRP447a
N1,442.972,LRP447a,21.0101389,92.2492497,Culvert,Box culvert,road,69,0,0,0,0,0,2,LRP439a_B
N1,443.024,LRP439a_B,21.00976865,92.24953772,Bridge,Chowdhory Para Bridge,C,69,0,0,0,0,0,2,LRP447b
N1,443.288,LRP447b,21.0078889,92.251,Culvert,Box culvert,road,69,0,0,0,0,0,2,LRP447c
N1,443.489,LRP447c,21.0064444,92.2520833,Culvert,Box culvert,road,69,0,0,0,0,0,2,LRP439c_B
N1,443.564,LRP439c_B,21.0058253,92.25227984,Bridge,RONGI HALI BOX CULVERT,B,69,0,0,0,0,0,2,LRP448
N1,443.913,LRP448,21.0029444,92.2531944,KmPost,Teknaf 29 km,road,69,0,0,0,0,0,2,LRP440a_B
N1,444.315,LRP440a_B,20.9994059,92.25372143,Bridge,RONGI- KHALI RCC GIDER BRIDGE,C,69,0,0,0,0,0,2,LRP448a
N1,444.358,LRP448a,20.9990274,92.2537778,Bridge,Bridge start,road,69,0,0,0,0,0,2,LRP448b
N1,444.408,LRP448b,20.9986386,92.2538889,Bridge,Bridge end,road,69,0,0,0,0,0,2,LRP448c
N1,444.911,LRP448c,20.9942497,92.2545278,Culvert,Box culvert,road,69,0,0,0,0,0,2,LRP449
N1,444.945,LRP449,20.9940274,92.2546111,KmPost,Teknaf 18 km,road,69,0,0,0,0,0,2,LRP441a_B
N1,445.478,LRP441a_B,20.98935826,92.25457123,Bridge,ALA KHALI KUNA PARA,C,69,0,0,0,0,0,2,LRP449a
N1,445.687,LRP449a,20.9875274,92.2545556,Culvert,Box culvert,road,69,0,0,0,0,0,2,LRP450
N1,445.964,LRP450,20.9852774,92.2536389,KmPost,Infor.missing,road,69,0,0,0,0,0,2,LRP442a_B
N1,446.435,LRP442a_B,20.98133172,92.25211348,Bridge,LADA BAZAR BOX CULVERT,C,69,0,0,0,0,0,2,LRP443a_B
N1,446.71,LRP443a_B,20.97902798,92.25122285,Bridge,LADAPARA RCC GIDER BRIDGE,C,69,0,0,0,0,0,2,LRP450a
N1,446.856,LRP450a,20.9778049,92.25075,Bridge,Bridge start,road,69,0,0,0,0,0,2,LRP450b
N1,446.888,LRP450b,20.9775827,92.2506111,Bridge,Bridge end,road,69,0,0,0,0,0,2,LRP451
N1,446.964,LRP451,20.9769438,92.2502222,KmPost,Km post missing,road,69,0,0,0,0,0,2,LRP443c_B
N1,447.084,LRP443c_B,20.97593722,92.24998987,Bridge,NAYAPARA BOX CULVERT,A,69,0,0,0,0,0,2,LRP443d_B
N1,447.401,LRP443d_B,20.97327818,92.24937612,Bridge,Noya Para Bridge,C,69,0,0,0,0,0,2,LRP451a
N1,447.825,LRP451a,20.9697216,92.2485552,Culvert,Box culvert,road,69,0,0,0,0,0,2,LRP444a_B
N1,447.893,LRP444a_B,20.96915708,92.2486529,Bridge,NAYA PARA BOX CULVERT,A,69,0,0,0,0,0,2,LRP452
N1,447.999,LRP452,20.9682771,92.2488052,KmPost,Infor.missing,road,69,0,0,0,0,0,2,LRP444b_B
N1,448.054,LRP444b_B,20.96785342,92.24897209,Bridge,MOSINNI RCC GIDER BRIDGE,B,69,0,0,0,0,0,2,LRP452a
N1,448.118,LRP452a,20.9673604,92.2491663,Bridge,Bridge start,road,69,0,0,0,0,0,2,LRP452b
N1,448.16,LRP452b,20.9671104,92.2494441,Bridge,Bridge end,road,69,0,0,0,0,0,2,LRP444c_B
N1,448.391,LRP444c_B,20.96556859,92.25087239,Bridge,NOYA PARA CULVERT,A,69,0,0,0,0,0,2,LRP444d_B
N1,448.481,LRP444d_B,20.96496789,92.25142887,Bridge,NOYA PARA CULVERT,A,69,0,0,0,0,0,2,LRP452c
N1,448.497,LRP452c,20.9648611,92.2515278,Culvert,Box culvert,road,69,0,0,0,0,0,2,LRP444e_B
N1,448.581,LRP444e_B,20.96418928,92.25188177,Bridge,NOYA PARA (MUSJID) BOX CULVERT(L),A,69,0,0,0,0,0,2,LRP452d
N1,448.82,LRP452d,20.9622778,92.2528889,Bridge,Bridge start,road,69,0,0,0,0,0,2,LRP452e
N1,448.851,LRP452e,20.9620556,92.2530556,Bridge,Bridge end,road,69,0,0,0,0,0,2,LRP445a_B
N1,448.926,LRP445a_B,20.96142314,92.25325399,Bridge,Noya Para Bridge,A,69,0,0,0,0,0,2,LRP453
N1,449.019,LRP453,20.9606389,92.2535,KmPost,Info.Missing,road,69,0,0,0,0,0,2,LRP445b_B
N1,449.101,LRP445b_B,20.959945,92.25371874,Bridge,Jadirghat Bridge,C,69,0,0,0,0,0,2,LRP453a
N1,449.321,LRP453a,20.9580833,92.2543056,Culvert,Box culvert,road,69,0,0,0,0,0,2,LRP445d_B
N1,449.439,LRP445d_B,20.95710001,92.25465266,Bridge,JADIMORH BOX CULVERT,A,69,0,0,0,0,0,2,LRP453b
N1,449.491,LRP453b,20.9566667,92.2548056,Culvert,Box culvert,road,69,0,0,0,0,0,2,LRP446a_B
N1,449.7,LRP446a_B,20.95493884,92.25553125,Bridge,Jadimura bridge,A,69,0,0,0,0,0,2,LRP453c
N1,449.827,LRP453c,20.9538889,92.2559722,Culvert,Box culvert,road,69,0,0,0,0,0,2,LRP453d
N1,449.92,LRP453d,20.9531667,92.2562778,Culvert,Box culvert,road,69,0,0,0,0,0,2,LRP453e
N1,450.04,LRP453e,20.95225,92.2566111,Culvert,Box culvert,road,69,0,0,0,0,0,2,LRP454
N1,450.056,LRP454,20.9521667,92.2566944,KmPost,Info.Missing,road,69,0,0,0,0,0,2,LRP454a
N1,450.391,LRP454a,20.94957125,92.25817741,Culvert,Box culvert,road,69,0,0,0,0,0,2,LRP446b_B
N1,450.446,LRP446b_B,20.94914513,92.25842089,Bridge,DOMDO MIA BRIDGE,C,69,0,0,0,0,0,2,LRP454b
N1,450.558,LRP454b,20.9482774,92.2589167,Bridge,Bridge start,road,69,0,0,0,0,0,2,LRP446d_B
N1,450.599,LRP446d_B,20.94815369,92.25926333,Bridge,DONDO MIA BOX CULVERT,A,69,0,0,0,0,0,2,LRP454c
N1,450.604,LRP454c,20.9481386,92.2593056,Bridge,Bridge end,road,69,0,0,0,0,0,2,LRP447a_B
N1,450.759,LRP447a_B,20.94709479,92.25978831,Bridge,DONDO MIA BOX CULVERT,A,69,0,0,0,0,0,2,LRP454d
N1,450.934,LRP454d,20.9459163,92.2603333,Culvert,Box culvert,road,69,0,0,0,0,0,2,LRP447b_B
N1,450.943,LRP447b_B,20.94585079,92.2603333,Bridge,DOMMO MIA BOX CULVERT,A,69,0,0,0,0,0,2,LRP455
N1,451.121,LRP455,20.9445552,92.2603333,KmPost,Info.Missing,road,69,0,0,0,0,0,2,LRP455a
N1,451.22,LRP455a,20.9436941,92.2603056,Culvert,Box culvert,road,69,0,0,0,0,0,2,LRP447c_B
N1,451.328,LRP447c_B,20.94278852,92.26059681,Bridge,DHANDO MIA,C,69,0,0,0,0,0,2,LRP455b
N1,451.972,LRP455b,20.9373886,92.2623333,Bridge,Bridge start,road,69,0,0,0,0,0,2,LRP448a_B
N1,451.984,LRP448a_B,20.93730526,92.26237497,Bridge,DONDO MIA CHAK POST BRIDGE,B,69,0,0,0,0,0,2,LRP455c
N1,452.012,LRP455c,20.9371108,92.2624722,Bridge,Bridge end,road,69,0,0,0,0,0,2,LRP456
N1,452.121,LRP456,20.9361663,92.2628611,KmPost,Km post missing,road,69,0,0,0,0,0,2,LRP456a
N1,452.133,LRP456a,20.9361108,92.2628611,Culvert,Box culvert,road,69,0,0,0,0,0,2,LRP456b
N1,452.299,LRP456b,20.9346663,92.2631667,Culvert,Box culvert,road,69,0,0,0,0,0,2,LRP456c
N1,452.339,LRP456c,20.934333,92.26325,Culvert,Box culvert,road,69,0,0,0,0,0,2,LRP456d
N1,452.489,LRP456d,20.9330549,92.2635,Culvert,Box culvert,road,69,0,0,0,0,0,2,LRP448c_B
N1,452.561,LRP448c_B,20.93242603,92.2636134,Bridge,DOMDO MIA BRIDGE,B,69,0,0,0,0,0,2,LRP449a_B
N1,452.624,LRP449a_B,20.93187577,92.26371263,Bridge,DOMDO MIA,B,69,0,0,0,0,0,2,LRP449c_B
N1,452.793,LRP449c_B,20.93039968,92.2639788,Bridge,DONDOMIA,A,69,0,0,0,0,0,2,LRP456e
N1,452.877,LRP456e,20.929666,92.2641111,Bridge,Bridge start,road,69,0,0,0,0,0,2,LRP456f
N1,452.914,LRP456f,20.9293327,92.2641389,Bridge,Bridge end,road,69,0,0,0,0,0,2,LRP449d_B
N1,453.05,LRP449d_B,20.92813739,92.2643012,Bridge,DONOMIA,C,69,0,0,0,0,0,2,LRP457
N1,453.17,LRP457,20.9270827,92.2644444,KmPost,Infor.missing,road,69,0,0,0,0,0,2,LRP449f_B
N1,453.372,LRP449f_B,20.92538903,92.26494516,Bridge,DONMIA,D,69,0,0,0,0,0,2,LRP457a
N1,453.551,LRP457a,20.9238882,92.2653889,Bridge,Bridge start,road,69,0,0,0,0,0,2,LRP457b
N1,453.602,LRP457b,20.9234993,92.2656111,Bridge,Bridge end,road,69,0,0,0,0,0,2,LRP450a_B
N1,453.95,LRP450a_B,20.92092765,92.26745281,Bridge,Karumtoli Bridge,C,69,0,0,0,0,0,2,LRP457c
N1,454.132,LRP457c,20.9195827,92.268416,Bridge,Bridge start,road,69,0,0,0,0,0,2,LRP457d
N1,454.149,LRP457d,20.9194993,92.2684716,Bridge,Bridge end,road,69,0,0,0,0,0,2,LRP457e
N1,454.204,LRP457e,20.9189993,92.2686382,Culvert,Box Culvert,road,69,0,0,0,0,0,2,LRP450c_B
N1,454.219,LRP450c_B,20.9188882,92.26870765,Bridge,KARUNTON BOX CULVERT,A,69,0,0,0,0,0,2,LRP458
N1,454.234,LRP458,20.9187771,92.2687771,KmPost,Teknaf 8 km,road,69,0,0,0,0,0,2,LRP450d_B
N1,454.33,LRP450d_B,20.91799614,92.26910089,Bridge,Karumtoli choto(1) Bridge,A,69,0,0,0,0,0,2,LRP458a
N1,454.374,LRP458a,20.9176382,92.2692493,Culvert,Box Culvert,road,69,0,0,0,0,0,2,LRP450e_B
N1,454.498,LRP450e_B,20.9167065,92.26985714,Bridge,Sholo Bandar Teknaf Bridge,C,69,0,0,0,0,0,2,LRP458b
N1,454.629,LRP458b,20.9157222,92.2704993,Bridge,Bridge start,road,69,0,0,0,0,0,2,LRP458c
N1,454.667,LRP458c,20.9154167,92.2706938,Bridge,Bridge end,road,69,0,0,0,0,0,2,LRP451a_B
N1,454.673,LRP451a_B,20.91537072,92.27072397,Bridge,KAKUM TOLI CHACK BOX CULVERT,B,69,0,0,0,0,0,2,LRP451b_B
N1,454.769,LRP451b_B,20.91463508,92.2712067,Bridge,KARUMTOLI (3)BOX CULVERT,A,69,0,0,0,0,0,2,LRP458d
N1,454.899,LRP458d,20.9136389,92.2718604,Culvert,Box Culvert,road,69,0,0,0,0,0,2,LRP458e
N1,454.982,LRP458e,20.9132778,92.2721938,Culvert,Box culvert,road,69,0,0,0,0,0,2,LRP451c_B
N1,455.062,LRP451c_B,20.91267516,92.27272112,Bridge,KARUMTOLI,B,69,0,0,0,0,0,2,LRP458f
N1,455.1,LRP458f,20.9123889,92.2729716,Culvert,Box Culvert,road,69,0,0,0,0,0,2,LRP459
N1,455.126,LRP459,20.9122222,92.2729438,KmPost,Teknaf 7 km,road,69,0,0,0,0,0,2,LRP451e_B
N1,455.206,LRP451e_B,20.9116243,92.2733424,Bridge,KARUM TOLI BOX CULVERT,A,69,0,0,0,0,0,2,LRP451f_B
N1,455.366,LRP451f_B,20.9104285,92.2741396,Bridge,KARUMTOLI BRIDGE,C,69,0,0,0,0,0,2,LRP451h_B
N1,455.447,LRP451h_B,20.90982312,92.27454319,Bridge,Karumtoli (3) Bridge,A,69,0,0,0,0,0,2,LRP451i_B
N1,455.496,LRP451i_B,20.90945691,92.27478733,Bridge,Polashir Bridge,A,69,0,0,0,0,0,2,LRP459a
N1,455.572,LRP459a,20.9088889,92.275166,Bridge,Bridge start,road,69,0,0,0,0,0,2,LRP459b
N1,455.619,LRP459b,20.9085556,92.2753604,Bridge,Bridge end,road,69,0,0,0,0,0,2,LRP452a_B
N1,455.688,LRP452a_B,20.90803213,92.27569059,Bridge,Baroy toli (1) Bridge,C,69,0,0,0,0,0,2,LRP452c_B
N1,455.765,LRP452c_B,20.90744796,92.27605905,Bridge,BORY TOLI SLAB CULVERT,A,69,0,0,0,0,0,2,LRP459c
N1,455.857,LRP459c,20.90675,92.2764993,Culvert,Box Culvert,road,69,0,0,0,0,0,2,LRP452d_B
N1,455.975,LRP452d_B,20.90597715,92.27708556,Bridge,BORYTOLI SLAB CULVERT,A,69,0,0,0,0,0,2,LRP459d
N1,455.98,LRP459d,20.9059444,92.2771104,Culvert,Box culvert,road,69,0,0,0,0,0,2,LRP452e_B
N1,456.064,LRP452e_B,20.90530514,92.2775739,Bridge,BARITOLI BOX CULVERT,A,69,0,0,0,0,0,2,LRP460
N1,456.126,LRP460,20.9048333,92.277916,KmPost,Km post missing,road,69,0,0,0,0,0,2,LRP460a
